request_type,name,response_time_ms,response_length
GET,/routes/random-points,353.2564170018304,8
POST,/routes/heatmap,353.80266699939966,434
GET,/cities,378.6078749981243,957
GET,/cities,373.60220798291266,957
GET,/city/[city],385.3419999941252,66
GET,/cities,386.87962500262074,957
GET,/city/info/[city],387.58083299035206,116
GET,/city/[city],386.21704099932685,60
GET,/routes/shortest,376.09129201155156,86
GET,/routes/most-used,379.3123750074301,2821
GET,/routes/shortest,391.80225000018254,102
GET,/routes/shortest,403.4284170193132,86
GET,/routes/most-used,409.9311250029132,2821
GET,/routes/shortest,435.47274998854846,122
POST,/routes/heatmap,432.5928750040475,434
POST,/routes/heatmap,446.3241659977939,434
POST,/routes/heatmap,446.2662080186419,434
GET,/routes/shortest,464.81750000384636,122
POST,/routes/heatmap,467.00908298953436,434
GET,/routes/shortest,477.7016250009183,122
GET,/routes/most-used,487.3290419927798,2821
GET,/cities,34.567249997053295,957
GET,/routes/random-points,30.842167005175725,22
GET,/routes/random-points,30.39654198801145,15
GET,/routes/random-points,30.969499988714233,22
POST,/routes/heatmap,30.33604202209972,434
GET,/cities,156.83966601500288,957
GET,/city/info/[city],153.79666700027883,119
GET,/city/[city],158.33479198045097,66
GET,/city/[city],155.00708398758434,60
GET,/cities,157.3424160014838,957
GET,/cities,158.41541599365883,957
GET,/cities,156.09070798382163,957
GET,/city/[city],155.502208013786,63
GET,/city/[city],184.23512499430217,64
GET,/cities,185.91558301704936,957
GET,/city/[city],181.61358300130814,63
GET,/cities,185.42204101686366,957
GET,/city/[city],188.2846249791328,59
GET,/cities,184.6419159846846,957
GET,/city/[city],186.3265840220265,60
GET,/cities,186.19387500802986,957
GET,/city/info/[city],183.21095799910836,122
GET,/cities,188.0178330175113,957
GET,/cities,188.61075001768768,957
GET,/cities,187.89845798164606,957
GET,/cities,188.22687500505708,957
GET,/cities,188.60845899325795,957
GET,/city/info/[city],186.9256669888273,115
GET,/cities,204.94774999679066,957
GET,/city/[city],205.26058299583383,69
GET,/city/[city],207.83783399383537,60
GET,/city/info/[city],213.79249999881722,119
GET,/city/info/[city],213.86312501272187,118
GET,/city/[city],222.96545800054446,66
GET,/city/info/[city],223.52974998648278,122
GET,/routes/most-used,220.85791602148674,2821
GET,/routes/shortest,219.79295799974352,80
GET,/routes/shortest,220.55095800897107,122
GET,/routes/shortest,220.10320800472982,86
GET,/routes/most-used,221.4819999935571,2821
GET,/routes/shortest,220.52745800465345,86
GET,/routes/most-used,221.14429200883023,2821
POST,/routes/heatmap,220.7964579865802,434
GET,/routes/shortest,220.23691702634096,86
GET,/routes/most-used,220.1868749980349,2821
GET,/city/info/[city],81.24454101198353,119
GET,/city/[city],231.9371250050608,60
GET,/cities,237.68329198355787,957
POST,/routes/heatmap,236.7254580021836,434
GET,/routes/most-used,236.97933301446028,2821
GET,/city/[city],242.02729100943543,62
GET,/cities,255.72666700463742,957
GET,/cities,251.2664170062635,957
GET,/routes/shortest,252.88495799759403,86
GET,/routes/random-points,254.4444579980336,8
GET,/city/info/[city],260.6907500012312,119
GET,/cities,260.6123330187984,957
GET,/cities,271.2174589978531,957
GET,/city/[city],270.1229579979554,63
POST,/routes/heatmap,270.8135409920942,434
GET,/routes/most-used,271.4478750131093,2821
GET,/routes/random-points,272.5314999988768,8
GET,/routes/random-points,272.9858339880593,15
GET,/city/[city],39.99833299894817,69
GET,/city/info/[city],287.88920800434425,119
GET,/city/info/[city],291.6763749963138,117
GET,/city/info/[city],288.31987499142997,117
GET,/cities,295.0514580006711,957
GET,/city/[city],295.06887501338497,63
GET,/routes/shortest,292.0475419959985,80
GET,/cities,38.12108299462125,957
POST,/routes/heatmap,56.614500004798174,434
GET,/city/info/[city],303.38483399827965,116
GET,/city/[city],313.41400000383146,63
GET,/city/[city],313.89299998409115,63
GET,/city/[city],321.0383340192493,60
GET,/city/[city],324.2257499950938,59
GET,/cities,329.62904201122,957
GET,/routes/random-points,328.70387501316145,8
GET,/routes/shortest,328.3338330220431,122
GET,/routes/most-used,76.62675000028685,2821
GET,/city/[city],338.60799999092706,61
GET,/city/info/[city],335.32675000606105,117
GET,/cities,347.1334579808172,957
GET,/city/[city],343.7285000109114,62
GET,/routes/shortest,345.2471660275478,134
GET,/cities,350.4647919908166,957
GET,/cities,29.922916990472004,957
GET,/cities,358.34174999035895,957
POST,/routes/heatmap,354.86037502414547,434
POST,/routes/heatmap,363.362041010987,434
GET,/routes/random-points,363.7035000137985,36
POST,/routes/heatmap,79.05120801297016,434
GET,/routes/most-used,380.07425001705997,2821
GET,/cities,5.728834017645568,957
GET,/routes/random-points,397.6649589894805,22
POST,/routes/heatmap,397.3177919979207,434
GET,/routes/most-used,398.01495798747055,2821
GET,/cities,6.06687500840053,957
GET,/routes/shortest,420.6058749987278,86
GET,/routes/most-used,420.3573749982752,2821
GET,/routes/most-used,430.06458299350925,2821
POST,/routes/heatmap,444.2819590040017,434
POST,/routes/heatmap,443.7004170031287,434
POST,/routes/heatmap,54.81129200779833,434
GET,/routes/random-points,453.16354199894704,22
GET,/routes/random-points,453.1406669993885,22
GET,/routes/random-points,460.852625023108,22
GET,/routes/most-used,461.37012500548735,2821
GET,/city/info/[city],5.980584013741463,116
