request_type,name,response_time_ms,response_length
GET,/routes/shortest?fromName=Chicago&toName=Seattle,202.06825001514517,122
GET,/routes/shortest?fromName=Atlanta&toName=Kansas%20City,214.4198750029318,102
GET,/routes/random-points?count=4,213.5133340198081,29
GET,/city/info/Buffalo,221.55345798819326,117
POST,/routes/heatmap,222.22612501354888,434
GET,/routes/random-points?count=4,229.69004200422205,29
POST,/routes/heatmap,231.83029200299643,434
GET,/routes/most-used,238.40037497575395,2821
GET,/routes/random-points?count=2,238.25004199170507,15
GET,/city/info/Phoenix,241.77937500644475,119
GET,/city/Phoenix,244.3855839956086,63
GET,/cities,243.02329099737108,957
GET,/city/info/Houston,255.333665991202,119
GET,/city/New%20York,250.40249997982755,63
GET,/routes/random-points?count=5,251.83212500996888,36
GET,/routes/random-points?count=3,253.23333399137482,22
GET,/routes/shortest?fromName=Chicago&toName=Seattle,266.97083399631083,122
GET,/city/Los%20Angeles,270.2469590003602,66
GET,/cities,274.53041600529104,957
GET,/routes/shortest?fromName=Chicago&toName=Seattle,287.96087502269074,122
GET,/cities,293.3846249943599,957
GET,/city/Houston,304.6363749890588,62
GET,/routes/most-used?date=2025-11-01,303.2331249851268,2821
GET,/routes/most-used?date=2025-11-01,321.234832983464,2821
GET,/routes/most-used?date=2025-11-01,318.6002500005998,2821
GET,/city/Nashville,320.1987089996692,64
GET,/routes/shortest?fromName=Boston&toName=Miami,334.74895800463855,107
GET,/routes/most-used,338.3614999765996,2821
GET,/routes/shortest?fromName=New%20York&toName=Los%20Angeles,353.34933301783167,134
GET,/routes/shortest?fromName=Chicago&toName=Seattle,369.00729199987836,122
GET,/city/New%20York,366.5174579946324,63
GET,/routes/shortest?fromName=Phoenix&toName=Houston,377.65204199240543,82
GET,/routes/random-points?count=3,380.82729099551216,22
GET,/city/info/Chicago,380.70325000444427,119
GET,/city/Chicago,44.71587500302121,62
GET,/routes/shortest?fromName=Chicago&toName=Seattle,398.53516602306627,122
