request_type,name,response_time_ms,response_length
POST,/routes/heatmap,147.89516699966043,434
GET,/city/Boston,147.2942079999484,60
POST,/routes/heatmap,147.14470799663104,434
GET,/routes/shortest?fromName=New%20York&toName=Los%20Angeles,149.72320798551664,134
GET,/cities,148.99666598648764,957
GET,/city/Los%20Angeles,151.22108400100842,66
GET,/cities,148.30599998822436,957
GET,/routes/most-used?date=2025-11-01,147.05554200918414,2821
POST,/routes/heatmap,149.12337498390116,434
GET,/routes/random-points?count=4,157.86412500892766,29
GET,/city/Boston,146.60549999098293,60
GET,/city/Chicago,146.13983299932443,62
GET,/cities,160.4847080016043,957
POST,/routes/heatmap,151.42562499386258,434
GET,/routes/random-points?count=3,153.27737500774674,22
GET,/cities,156.1992919887416,957
GET,/routes/shortest?fromName=Chicago&toName=Seattle,172.28220900869928,122
POST,/routes/heatmap,188.10020899400115,434
GET,/routes/random-points?count=3,181.13212499883957,22
GET,/cities,181.1014169943519,957
GET,/city/info/Phoenix,184.12708301912062,119
GET,/routes/most-used?date=2025-11-01,204.7869170201011,2821
GET,/cities,201.23425000929274,957
GET,/city/Seattle,216.28395799780264,61
POST,/routes/heatmap,197.2544169984758,434
POST,/routes/heatmap,228.36620899033733,434
GET,/routes/most-used?date=2025-11-01,246.9217499892693,2821
GET,/city/info/Salt%20Lake%20City,273.26420799363405,126
GET,/routes/shortest?fromName=Atlanta&toName=Kansas%20City,274.1211249958724,102
GET,/city/Denver,291.3229589757975,60
GET,/routes/shortest?fromName=Boston&toName=Miami,293.2541250193026,107
GET,/routes/most-used,307.6954999996815,2821
POST,/routes/heatmap,305.52604200784117,434
GET,/city/Houston,317.6792909798678,62
GET,/cities,316.30087501253,957
GET,/routes/random-points?count=5,317.80633400194347,36
GET,/routes/random-points?count=1,317.6900830003433,8
GET,/routes/shortest?fromName=Phoenix&toName=Houston,378.09674997697584,82
GET,/cities,379.311124997912,957
GET,/city/info/Miami,378.6387919972185,115
GET,/cities,380.3192919876892,957
GET,/routes/shortest?fromName=Atlanta&toName=Kansas%20City,377.28379198233597,102
GET,/city/info/Los%20Angeles,383.957082987763,124
GET,/routes/most-used,383.6055830179248,2821
GET,/cities,385.6080829864368,957
POST,/routes/heatmap,382.61466700350866,434
GET,/cities,379.48549998691306,957
GET,/city/info/Miami,378.580749995308,115
GET,/cities,382.77812500018626,957
GET,/cities,388.12545797554776,957
GET,/cities,388.1223750067875,957
GET,/routes/most-used?date=2025-11-01,397.3435000225436,2821
GET,/routes/most-used,404.088250012137,2821
GET,/routes/most-used?date=2025-11-01,404.32087500812486,2821
GET,/city/info/Buffalo,411.6441660153214,117
GET,/routes/shortest?fromName=Houston&toName=Nashville,423.6863749974873,86
GET,/routes/random-points?count=1,436.81058299262077,8
GET,/routes/shortest?fromName=Boston&toName=Miami,437.5319170067087,107
POST,/routes/heatmap,437.9565840063151,434
GET,/routes/most-used,444.98804199974984,2821
GET,/routes/most-used,455.29383298708126,2821
GET,/routes/most-used?date=2025-11-01,458.6392920173239,2821
GET,/cities,461.13124999101274,957
GET,/routes/most-used,467.06833300413564,2821
GET,/routes/random-points?count=5,468.72166701359674,36
GET,/routes/random-points?count=3,467.2465000185184,22
GET,/routes/random-points?count=3,467.95504199690185,22
GET,/routes/shortest?fromName=Denver&toName=Phoenix,546.9980420020875,80
GET,/routes/most-used,550.0683329883032,2821
POST,/routes/heatmap,545.865500025684,434
GET,/city/info/Miami,548.2948330172803,115
POST,/routes/heatmap,550.1640420116019,434
GET,/routes/most-used?date=2025-11-01,547.15812500217,2821
GET,/city/Portland,549.038750003092,63
POST,/routes/heatmap,548.4923750045709,434
GET,/city/Portland,549.0253329917323,63
GET,/routes/shortest?fromName=Chicago&toName=Seattle,552.0220829930622,122
GET,/routes/most-used,548.6827920249198,2821
GET,/routes/most-used?date=2025-11-01,551.9297909922898,2821
GET,/cities,549.046250001993,957
GET,/routes/most-used,553.445333003765,2821
GET,/city/New%20York,554.4594590028282,63
GET,/city/Portland,558.7003749969881,63
GET,/routes/most-used,566.0667920019478,2821
GET,/routes/shortest?fromName=Phoenix&toName=Houston,591.7564170085825,82
GET,/city/info/Miami,592.9754169774242,115
GET,/routes/shortest?fromName=Atlanta&toName=Kansas%20City,592.3520830110647,102
GET,/city/info/Portland,594.1117499896791,118
GET,/cities,597.4316250067204,957
GET,/routes/shortest?fromName=Denver&toName=Phoenix,609.7165000101086,80
POST,/routes/heatmap,616.0810839792248,434
GET,/city/Denver,621.9629170082044,60
GET,/cities,622.4096250080038,957
POST,/routes/heatmap,635.4270419979002,434
POST,/routes/heatmap,636.4381669845898,434
GET,/city/info/Kansas%20City,636.9605410145596,122
GET,/routes/random-points?count=1,642.1477090043481,8
GET,/routes/most-used,643.6513750231825,2821
GET,/city/info/Portland,646.4324170083273,118
GET,/routes/most-used,652.3667919973377,2821
GET,/routes/most-used,126.98574998648837,2821
GET,/routes/random-points?count=5,139.4966670195572,36
GET,/routes/random-points?count=1,144.71129098092206,8
GET,/routes/random-points?count=3,140.72779199341312,22
POST,/routes/heatmap,142.74233300238848,434
GET,/routes/random-points?count=3,141.16137500968762,22
GET,/routes/random-points?count=2,127.43366599897854,15
GET,/city/Denver,142.41554200998507,60
POST,/routes/heatmap,142.26129101007245,434
GET,/cities,143.54041701881215,957
GET,/routes/shortest?fromName=Denver&toName=Phoenix,140.00354098971002,80
GET,/city/info/Kansas%20City,143.0009999894537,122
GET,/routes/shortest?fromName=New%20York&toName=Los%20Angeles,142.27924999431707,134
GET,/routes/shortest?fromName=Phoenix&toName=Houston,144.7818749875296,82
GET,/routes/shortest?fromName=Denver&toName=Phoenix,142.13283400749788,80
GET,/cities,128.76887500169687,957
GET,/routes/random-points?count=1,128.61737501225434,8
GET,/routes/random-points?count=1,129.178959003184,8
GET,/city/info/Atlanta,129.59370901808143,117
GET,/city/info/Kansas%20City,157.68658299930394,122
GET,/routes/most-used?date=2025-11-01,158.3956670074258,2821
GET,/city/Nashville,156.54391699354164,64
GET,/cities,154.20237500802614,957
GET,/routes/shortest?fromName=Boston&toName=Miami,174.3047090130858,107
GET,/city/Portland,172.2897499857936,63
GET,/cities,176.63187501602806,957
GET,/city/Boston,177.19612500513904,60
GET,/cities,181.29212499479763,957
GET,/city/Denver,186.87916701310314,60
GET,/city/info/Miami,186.62124997354113,115
GET,/cities,192.4257079954259,957
GET,/routes/shortest?fromName=Houston&toName=Nashville,216.2139999854844,86
GET,/city/Houston,213.17570898099802,62
GET,/routes/most-used,213.4943330020178,2821
GET,/routes/most-used?date=2025-11-01,223.61254200222902,2821
GET,/city/info/Nashville,222.55533299176022,119
GET,/routes/random-points?count=3,230.42758301016875,22
GET,/routes/most-used,230.7636250043288,2821
POST,/routes/heatmap,238.14362499979325,434
GET,/routes/shortest?fromName=Chicago&toName=Seattle,243.76020798808895,122
POST,/routes/heatmap,255.8266659907531,434
GET,/cities,272.64537499286234,957
GET,/routes/shortest?fromName=Boston&toName=Miami,274.75783400586806,107
GET,/routes/random-points?count=1,269.72241600742564,8
GET,/routes/random-points?count=1,270.12299999478273,8
GET,/routes/shortest?fromName=Chicago&toName=Seattle,298.2767499925103,122
GET,/cities,298.8143340044189,957
GET,/routes/shortest?fromName=Atlanta&toName=Kansas%20City,299.7837089933455,102
GET,/city/Buffalo,308.88633301947266,62
POST,/routes/heatmap,315.1574170042295,434
POST,/routes/heatmap,312.95749999117106,434
GET,/routes/random-points?count=2,312.24324999493547,15
GET,/routes/random-points?count=3,312.18541599810123,22
GET,/routes/shortest?fromName=Atlanta&toName=Kansas%20City,45.14612499042414,102
GET,/city/Phoenix,340.9464160213247,63
GET,/routes/shortest?fromName=New%20York&toName=Los%20Angeles,339.74874997511506,134
