request_type,name,response_time_ms,response_length
GET,/cities,41.755082999998194,957
GET,/routes/shortest?fromName=Boston&toName=Miami,41.51391699999962,107
GET,/routes/shortest?fromName=New%20York&toName=Los%20Angeles,41.918916000000195,134
GET,/health,51.67870799999719,43
GET,/city/Nashville,38.95266700000022,64
GET,/routes/random-points?count=2,19.984457999999705,15
GET,/health,4.745332999998908,43
GET,/routes/shortest?fromName=Atlanta&toName=Kansas%20City,68.30054199999935,102
GET,/city/info/Seattle,70.6990420000011,117
GET,/routes/shortest?fromName=Atlanta&toName=Kansas%20City,80.98904100000226,102
GET,/health,83.87120800000147,43
GET,/city/Portland,98.30087500000317,63
GET,/routes/shortest?fromName=Chicago&toName=Seattle,99.12820899999986,122
GET,/cities,99.5780840000009,957
GET,/routes/shortest?fromName=Phoenix&toName=Houston,45.278540999998285,82
GET,/health,21.23529099999999,43
GET,/routes/random-points?count=2,113.66375000000062,15
GET,/health,21.26158300000114,43
GET,/city/info/Buffalo,116.16945799999812,117
GET,/cities,52.50787499999987,957
GET,/routes/most-used?date=2025-11-01,53.69391599999673,2821
GET,/routes/most-used,51.06295899999935,2821
GET,/routes/shortest?fromName=Denver&toName=Phoenix,142.19508300000072,80
GET,/routes/most-used,149.6176250000012,2821
GET,/health,149.36854199999772,43
GET,/routes/shortest?fromName=Chicago&toName=Seattle,162.02283300000175,122
GET,/cities,162.34129099999706,957
GET,/routes/random-points?count=4,67.55075000000232,29
GET,/city/Phoenix,59.107416999999884,63
POST,/routes/heatmap,180.7284580000008,434
GET,/routes/shortest?fromName=Phoenix&toName=Houston,57.96470800000009,82
GET,/health,11.19420799999915,43
POST,/routes/heatmap,189.03729100000177,434
GET,/routes/random-points?count=5,59.78020799999939,36
GET,/cities,191.60079199999913,957
GET,/city/Chicago,49.69870899999762,62
GET,/city/info/Portland,42.06829199999973,118
GET,/city/New%20York,200.15745799999962,63
GET,/routes/shortest?fromName=New%20York&toName=Los%20Angeles,59.28325000000001,134
GET,/city/Phoenix,55.3852500000005,63
GET,/city/info/Boston,227.92258300000157,116
GET,/city/Miami,56.510375000002,59
GET,/routes/shortest?fromName=Phoenix&toName=Houston,71.56649999999942,82
GET,/cities,50.619042000001,957
GET,/routes/random-points?count=2,230.21837499999975,15
GET,/routes/shortest?fromName=Phoenix&toName=Houston,240.35958400000013,82
GET,/city/info/Seattle,59.456583999999424,117
GET,/city/Los%20Angeles,59.97616599999844,66
GET,/city/Portland,249.06683400000063,63
GET,/routes/shortest?fromName=New%20York&toName=Los%20Angeles,84.76537499999992,134
GET,/cities,283.8682920000011,957
GET,/routes/most-used?date=2025-11-01,284.4289999999994,2821
GET,/routes/random-points?count=4,66.6937090000026,29
GET,/city/info/Phoenix,69.6440410000001,119
GET,/cities,68.9511660000015,957
GET,/routes/most-used,70.85425000000001,2821
GET,/city/Portland,65.33874999999867,63
POST,/routes/heatmap,87.51912500000003,434
GET,/health,22.356458000000856,43
GET,/routes/random-points?count=3,293.81370800000184,22
GET,/routes/most-used,63.50154200000091,2821
GET,/routes/random-points?count=3,60.404125000001585,22
GET,/routes/random-points?count=2,293.1764170000015,15
GET,/health,298.9230410000019,43
GET,/routes/random-points?count=4,300.01150000000007,29
GET,/city/Phoenix,301.46208400000063,63
GET,/routes/most-used?date=2025-11-01,35.68895799999794,2821
GET,/city/info/Seattle,65.82416700000238,117
GET,/routes/random-points?count=4,313.2833330000011,29
POST,/routes/heatmap,312.063417000001,434
POST,/routes/heatmap,317.6617079999993,434
GET,/cities,331.80754199999996,957
POST,/routes/heatmap,329.9192499999997,434
POST,/routes/heatmap,35.70866600000144,434
GET,/health,332.463041999997,43
GET,/routes/shortest?fromName=Boston&toName=Miami,44.692832999999155,107
GET,/city/Phoenix,346.19204200000195,63
GET,/health,30.254833000000758,43
GET,/routes/random-points?count=2,368.85175000000106,15
GET,/routes/most-used?date=2025-11-01,57.486000000000814,2821
GET,/routes/shortest?fromName=Phoenix&toName=Houston,368.424000000001,82
GET,/health,368.8410829999995,43
GET,/city/info/Buffalo,53.53229099999979,117
GET,/city/info/Phoenix,376.326167000002,119
GET,/health,375.2744580000034,43
GET,/city/info/Los%20Angeles,56.859290999998535,124
GET,/city/Chicago,393.5091670000013,62
GET,/routes/shortest?fromName=Chicago&toName=Seattle,54.94037500000104,122
GET,/health,394.0847090000012,43
GET,/health,9.68920800000106,43
GET,/routes/shortest?fromName=Phoenix&toName=Houston,56.75199999999947,82
GET,/cities,421.7172910000002,957
GET,/routes/shortest?fromName=Chicago&toName=Seattle,65.32595799999896,122
GET,/health,30.693332999998546,43
GET,/routes/shortest?fromName=Denver&toName=Phoenix,434.28079099999906,80
GET,/health,434.1417499999984,43
GET,/routes/most-used,64.2382089999991,2821
GET,/city/Atlanta,444.4057910000012,61
GET,/routes/random-points?count=5,51.96629099999939,36
GET,/city/Phoenix,444.8660840000009,63
GET,/cities,33.067666000000884,957
GET,/city/info/Boston,33.583999999997616,116
GET,/routes/shortest?fromName=Chicago&toName=Seattle,462.9978749999992,122
GET,/city/Houston,465.5183340000022,62
GET,/city/Boston,46.692458999999076,60
GET,/routes/shortest?fromName=Boston&toName=Miami,482.4861250000012,107
GET,/health,21.88258300000001,43
GET,/cities,45.88445799999974,957
GET,/city/info/Denver,487.28750000000076,116
GET,/city/Phoenix,487.60325000000296,63
GET,/routes/shortest?fromName=Chicago&toName=Seattle,497.31391700000313,122
GET,/city/info/Houston,54.68325000000007,119
GET,/city/Atlanta,53.29749999999933,61
GET,/routes/random-points?count=1,503.54333399999973,8
GET,/health,504.5836249999986,43
GET,/city/info/Kansas%20City,49.756584000000714,122
GET,/routes/random-points?count=2,37.76608300000106,15
GET,/routes/random-points?count=5,51.05383300000099,36
